team,season,adj_off_eff,adj_def_eff,adj_tempo,adj_em,efficiency_differential,seed
Stephen F. Austin,2001,91.7038,103.526,59.686,-11.8222,-11.822199999999995,
Buffalo,2001,95.5395,107.424,68.1464,-11.8846,-11.884500000000003,
Oral Roberts,2001,101.036,113.048,68.5111,-12.012,-12.012,
Centenary,2001,97.369,109.994,65.0252,-12.6252,-12.625,
North Carolina A&T,2001,91.7589,104.443,71.2019,-12.6836,-12.6841,
VMI,2001,89.3347,102.717,73.4412,-13.3825,-13.3823,
New Hampshire,2001,91.8957,105.353,76.3501,-13.4572,-13.45729999999999,
UC Riverside,2001,91.0877,104.717,67.4331,-13.6295,-13.6293,
Eastern Kentucky,2001,95.2333,108.993,73.1157,-13.76,-13.759699999999995,
Liberty,2001,88.038,101.878,69.3016,-13.8395,-13.840000000000003,
Idaho,2001,91.6617,105.753,68.739,-14.0909,-14.091300000000004,
Appalachian St.,2001,93.542,107.79,66.5914,-14.2484,-14.248000000000005,
Delaware St.,2001,97.6099,111.944,61.9338,-14.3344,-14.334100000000007,
Coastal Carolina,2001,96.5152,111.118,71.6589,-14.6027,-14.602800000000002,
Western Carolina,2001,93.6051,108.27,68.9827,-14.6647,-14.664900000000003,
Jacksonville St.,2001,91.7223,106.405,67.9321,-14.6826,-14.682699999999997,
LIU Brooklyn,2001,91.8105,106.617,69.5447,-14.8064,-14.8065,
Northern Illinois,2001,97.2381,112.162,67.4997,-14.9244,-14.923900000000003,
Western Illinois,2001,98.5392,113.472,68.6445,-14.9325,-14.9328,
Southeastern Louisiana,2001,89.3052,104.27,60.7035,-14.9648,-14.964799999999997,
St. Francis PA,2001,99.0153,114.33,63.0526,-15.3143,-15.314700000000002,
Loyola MD,2001,90.488,106.257,64.9262,-15.7685,-15.769000000000005,
Southern,2001,92.49,108.677,71.1068,-16.1869,-16.187000000000012,
Middle Tennessee St.,2001,95.4904,111.793,66.5116,-16.3022,-16.302600000000012,
St. Peter's,2001,95.4798,111.796,70.7481,-16.3158,-16.31620000000001,
Chicago St.,2001,91.3978,107.98,68.2563,-16.5818,-16.5822,
Dartmouth,2001,93.6235,110.282,66.0279,-16.658,-16.65849999999999,
Florida Atlantic,2001,95.4324,112.126,72.4776,-16.6934,-16.693600000000004,
Lamar,2001,92.7445,109.532,64.0848,-16.7873,-16.787499999999994,
Cornell,2001,91.9567,108.784,65.5523,-16.8274,-16.827300000000008,
Jackson St.,2001,90.3788,107.238,69.5954,-16.8595,-16.8592,
Cal St. Fullerton,2001,91.7808,108.659,64.3558,-16.8778,-16.878200000000007,
Sacramento St.,2001,93.5022,110.38,71.6047,-16.8781,-16.877799999999993,
Eastern Michigan,2001,90.394,107.354,64.9609,-16.9603,-16.959999999999994,
Maryland Eastern Shore,2001,92.0741,109.277,66.9031,-17.2031,-17.2029,
Charleston Southern,2001,90.4705,107.858,67.545,-17.3872,-17.387500000000003,
Army,2001,93.4244,110.884,71.3481,-17.4597,-17.459599999999995,
Morgan St.,2001,93.7757,111.517,68.8954,-17.7409,-17.741299999999995,
Robert Morris,2001,91.8411,109.707,70.6531,-17.8657,-17.865899999999996,
Morris Brown,2001,92.1006,110.075,69.9052,-17.9746,-17.974400000000003,
Grambling St.,2001,95.0059,113.292,75.6169,-18.286,-18.286100000000005,
Campbell,2001,95.3572,113.909,65.9056,-18.5513,-18.5518,
Howard,2001,93.2693,112.226,69.1024,-18.9566,-18.956699999999998,
Bethune Cookman,2001,85.23,104.236,67.0391,-19.006,-19.006,
Mount St. Mary's,2001,84.2184,103.642,69.7019,-19.424,-19.423599999999993,
High Point,2001,87.7711,107.288,65.3675,-19.5171,-19.516899999999993,
Elon,2001,93.6954,113.242,65.1085,-19.5466,-19.546599999999998,
Quinnipiac,2001,89.4853,109.3,72.8353,-19.8151,-19.814700000000002,
North Texas,2001,96.1107,115.934,75.4871,-19.8236,-19.823300000000003,
Hartford,2001,92.1285,112.717,65.5814,-20.5885,-20.588499999999996,
Sacred Heart,2001,92.5136,114.564,68.8969,-22.0503,-22.050399999999996,
St. Mary's,2001,86.8489,109.472,70.4243,-22.6226,-22.623099999999994,
Texas Southern,2001,86.8343,109.542,68.6368,-22.7079,-22.707700000000003,
Albany,2001,90.7054,113.512,69.4511,-22.8065,-22.806600000000003,
Florida A&M,2001,90.0514,113.714,72.5729,-23.6627,-23.662599999999998,
Prairie View A&M,2001,90.3754,114.268,73.0982,-23.893,-23.8926,
Arkansas Pine Bluff,2001,79.2674,109.708,73.0572,-30.4409,-30.440600000000003,
Duke,2002,121.374,87.3522,73.9016,34.022,34.0218,1.0
Cincinnati,2002,117.448,86.6033,66.9485,30.8442,30.84469999999999,1.0
Kansas,2002,118.1,90.3113,77.6019,27.7883,27.78869999999999,1.0
Maryland,2002,118.151,91.2974,73.3263,26.8534,26.8536,1.0
Florida,2002,115.387,89.6694,69.5612,25.7176,25.717600000000004,5.0
Oklahoma,2002,113.306,88.4422,65.8584,24.8637,24.863799999999998,2.0
Oregon,2002,119.924,95.8006,70.5594,24.1236,24.123400000000004,2.0
Indiana,2002,112.595,89.6736,64.7779,22.9213,22.921400000000006,5.0
Marquette,2002,113.298,91.0361,64.5763,22.2615,22.261899999999997,5.0
Kentucky,2002,112.536,90.3566,67.6361,22.1792,22.1794,4.0
Illinois,2002,114.796,92.8809,68.6908,21.9149,21.91510000000001,4.0
USC,2002,112.82,90.9967,69.4315,21.8232,21.82329999999999,4.0
Arizona,2002,119.212,97.3917,71.2261,21.8199,21.820300000000003,3.0
Stanford,2002,116.857,95.8058,69.5528,21.0509,21.051199999999994,8.0
Ohio St.,2002,116.892,96.0636,66.4133,20.8285,20.828400000000002,4.0
Alabama,2002,114.177,94.1585,67.8101,20.0181,20.018500000000003,2.0
Gonzaga,2002,116.295,96.4997,67.9914,19.7952,19.795299999999997,6.0
Kent St.,2002,115.899,96.5628,64.1921,19.3362,19.336200000000005,10.0
Pittsburgh,2002,111.804,92.5312,63.3188,19.2728,19.272800000000004,3.0
Mississippi St.,2002,111.797,92.8341,67.6977,18.9632,18.96289999999999,3.0
Georgia,2002,116.091,97.2536,69.2028,18.8371,18.837399999999988,3.0
South Carolina,2002,106.859,88.081,64.6221,18.7782,18.77799999999999,
Xavier,2002,111.243,92.5336,66.4403,18.7095,18.709399999999988,7.0
Connecticut,2002,110.579,92.0294,68.9657,18.5499,18.549599999999998,2.0
Mississippi,2002,114.224,95.8383,64.2148,18.3854,18.3857,9.0
NC State,2002,112.169,93.9116,67.2156,18.2573,18.25739999999999,7.0
Notre Dame,2002,115.319,97.5508,68.1446,17.7678,17.768200000000007,8.0
Texas Tech,2002,114.262,96.9368,69.7493,17.3249,17.325199999999995,6.0
Michigan St.,2002,113.29,96.0881,62.9567,17.2017,17.20190000000001,10.0
Butler,2002,111.038,94.0056,61.7509,17.0321,17.032399999999996,
Charlotte,2002,114.501,97.5064,66.7234,16.9942,16.994600000000005,9.0
California,2002,109.706,92.8917,66.4567,16.8143,16.814300000000003,6.0
Wake Forest,2002,117.448,100.767,69.4424,16.6817,16.680999999999997,7.0
Dayton,2002,112.512,95.9593,66.458,16.5527,16.5527,
Texas,2002,116.036,99.5269,68.8534,16.5086,16.509100000000004,6.0
Miami FL,2002,110.135,93.973,68.5524,16.1625,16.162000000000006,5.0
Memphis,2002,111.831,95.8415,69.8242,15.9896,15.989500000000007,
Georgetown,2002,110.097,94.247,70.9341,15.85,15.849999999999994,
Oklahoma St.,2002,107.591,91.8978,65.7045,15.6932,15.69319999999999,7.0
UCLA,2002,113.259,97.9373,67.0304,15.3217,15.321700000000007,8.0
Western Kentucky,2002,110.535,95.2192,67.0926,15.3154,15.315799999999996,9.0
Utah,2002,111.442,96.1611,61.8472,15.2805,15.280899999999988,12.0
Tulsa,2002,114.383,99.1584,69.5823,15.2246,15.224599999999995,12.0
Missouri,2002,115.323,100.214,68.7099,15.1086,15.108999999999995,12.0
Valparaiso,2002,111.344,97.2123,68.1911,14.1322,14.131699999999995,13.0
Minnesota,2002,113.056,99.0985,68.385,13.9574,13.957499999999996,
Iowa,2002,110.375,96.6744,68.9745,13.7008,13.700599999999994,
Hawaii,2002,110.916,97.3463,64.9374,13.5696,13.569699999999997,10.0
Wisconsin,2002,109.705,96.4136,63.0111,13.2916,13.291399999999996,8.0
Tennessee,2002,110.649,97.6883,66.3958,12.9607,12.960700000000003,
Villanova,2002,106.134,93.1889,66.8941,12.9447,12.945099999999996,
Louisville,2002,107.797,94.8925,72.9196,12.9047,12.904499999999999,
Arkansas,2002,108.63,95.746,71.6216,12.8838,12.884,
Virginia,2002,111.248,98.4898,69.2617,12.7582,12.758200000000002,
Pepperdine,2002,110.976,98.2587,72.4766,12.7171,12.717299999999994,10.0
Southern Illinois,2002,108.06,95.3563,70.9955,12.7039,12.703699999999998,11.0
Penn,2002,109.308,96.9278,65.1685,12.3806,12.380200000000002,11.0
Temple,2002,112.162,100.055,62.5342,12.1072,12.107,
LSU,2002,105.517,93.5485,64.6618,11.9689,11.968499999999992,
Syracuse,2002,106.711,94.7752,69.3366,11.9358,11.9358,
St. Joseph's,2002,115.564,103.727,67.5958,11.8368,11.836999999999989,
Bowling Green,2002,110.366,98.7743,66.3528,11.5913,11.591700000000003,
BYU,2002,109.273,97.785,64.6703,11.4881,11.488,
Creighton,2002,110.87,99.5253,66.9458,11.3452,11.344700000000003,12.0
Arizona St.,2002,107.742,96.481,71.5405,11.2611,11.26100000000001,
Ball St.,2002,112.182,101.207,68.7306,10.9749,10.975000000000009,
Utah St.,2002,106.4,95.4668,62.9324,10.933,10.9332,
Wyoming,2002,108.19,97.3391,69.059,10.8511,10.850899999999996,11.0
UNC Wilmington,2002,106.032,95.3145,63.0568,10.7173,10.717500000000001,13.0
Louisiana Tech,2002,109.109,98.7367,65.7087,10.3718,10.372299999999996,
San Diego St.,2002,106.815,96.454,69.7602,10.3606,10.361000000000004,13.0
Boston College,2002,109.516,99.2719,69.027,10.2439,10.244100000000003,11.0
Georgia Tech,2002,110.565,100.525,70.2026,10.0396,10.039999999999992,
UC Santa Barbara,2002,107.66,98.0668,63.1683,9.59321,9.593199999999996,14.0
South Florida,2002,106.712,97.1866,71.4525,9.52547,9.525400000000005,
St. John's,2002,101.956,92.6749,68.7905,9.28117,9.28110000000001,9.0
Richmond,2002,103.978,95.3315,60.8721,8.64692,8.646499999999989,
St. Bonaventure,2002,116.442,107.817,70.9686,8.62493,8.625,
UNLV,2002,109.109,100.722,71.8283,8.38683,8.387,
College of Charleston,2002,104.609,96.3101,61.8183,8.29847,8.298899999999989,
Fresno St.,2002,103.736,95.4836,72.273,8.25275,8.252400000000009,
UC Irvine,2002,108.662,100.746,64.4614,7.91547,7.916000000000011,
Vanderbilt,2002,108.097,100.45,69.0307,7.64667,7.646999999999991,
New Mexico,2002,110.626,102.991,66.0411,7.63583,7.635000000000005,
Purdue,2002,109.392,101.828,67.6846,7.56393,7.563999999999993,
Tennessee Tech,2002,110.158,102.978,66.711,7.17945,7.180000000000007,
Saint Louis,2002,98.0038,90.8334,65.0029,7.17046,7.170400000000001,
Auburn,2002,98.4477,91.3929,69.8317,7.05472,7.0548,
Seton Hall,2002,104.402,97.5232,68.3068,6.87884,6.878799999999998,
Pacific,2002,109.715,103.168,64.9865,6.54657,6.546999999999997,
East Tennessee St.,2002,105.738,99.2012,73.3707,6.53627,6.5367999999999995,
Northwestern,2002,99.5016,93.0895,61.3859,6.41215,6.412099999999995,
New Mexico St.,2002,109.15,102.837,68.1161,6.31299,6.313000000000002,
Colorado,2002,110.734,104.456,71.7006,6.27778,6.277999999999992,
UAB,2002,102.306,96.0427,67.4179,6.26371,6.263300000000001,
Providence,2002,102.455,96.4059,70.8607,6.04949,6.049099999999996,
Milwaukee,2002,104.368,98.3483,71.2646,6.02016,6.0197,
Arkansas Little Rock,2002,106.613,100.594,68.863,6.01927,6.0190000000000055,
Washington,2002,105.267,99.2579,71.1087,6.00863,6.0090999999999894,
San Diego,2002,107.712,101.844,68.655,5.86745,5.868000000000009,
McNeese St.,2002,103.553,97.8228,65.6792,5.73024,5.730199999999996,14.0
Louisiana Lafayette,2002,99.7008,94.3092,70.0638,5.39163,5.391599999999997,
Houston,2002,109.489,104.172,66.0668,5.31676,5.317000000000007,
Rutgers,2002,97.7671,92.7143,69.4732,5.05279,5.052800000000005,
Detroit,2002,102.613,97.8322,63.1539,4.78058,4.780799999999999,
UNC Greensboro,2002,102.976,98.4701,68.2655,4.50641,4.505899999999997,
Nebraska,2002,105.088,100.6,66.2402,4.48818,4.4879999999999995,
SMU,2002,107.363,102.922,67.4831,4.44113,4.4410000000000025,
TCU,2002,109.793,105.411,76.1432,4.38144,4.382000000000005,
Oral Roberts,2002,105.081,100.735,69.1284,4.34616,4.346000000000004,
Baylor,2002,107.72,103.384,68.0925,4.33599,4.3359999999999985,
Manhattan,2002,103.727,99.4172,68.5144,4.30997,4.30980000000001,
Hampton,2002,109.772,105.848,68.8228,3.92456,3.9240000000000066,15.0
Southwest Missouri St.,2002,106.766,102.854,64.7077,3.9121,3.912000000000006,
Marist,2002,106.409,102.543,68.2341,3.86646,3.8659999999999997,
Oregon St.,2002,103.264,99.4353,60.979,3.8283,3.8286999999999978,
Ohio,2002,107.64,103.923,67.6147,3.71637,3.7169999999999987,
Colorado St.,2002,103.624,99.9681,66.2909,3.65563,3.6558999999999884,
Iowa St.,2002,107.402,103.805,65.0237,3.59667,3.596999999999994,
Nevada,2002,103.72,100.171,71.387,3.5488,3.5489999999999924,
VCU,2002,102.512,99.0815,70.5893,3.43053,3.430499999999995,
Davidson,2002,100.838,97.4915,64.8697,3.34606,3.346499999999992,13.0
Tulane,2002,104.454,101.141,68.915,3.31249,3.312999999999988,
Illinois Chicago,2002,108.488,105.214,67.2162,3.27351,3.274000000000001,15.0
Massachusetts,2002,101.584,98.3366,63.992,3.24704,3.247399999999999,
Kansas St.,2002,103.328,100.146,65.6621,3.18239,3.182000000000002,
Michigan,2002,105.079,102.017,65.4078,3.06195,3.0619999999999976,
Florida St.,2002,105.253,102.2,67.9845,3.05308,3.0529999999999973,
Montana St.,2002,106.193,103.178,63.3613,3.01443,3.0150000000000006,
George Mason,2002,104.823,101.814,67.6092,3.00862,3.0090000000000003,
Loyola Chicago,2002,102.929,100.066,69.2176,2.86282,2.8629999999999995,
Western Michigan,2002,107.091,104.425,66.6159,2.66625,2.665999999999997,
Clemson,2002,106.71,104.169,69.1179,2.54115,2.540999999999997,
Georgia Southern,2002,106.722,104.244,74.1757,2.47792,2.4779999999999944,
Arkansas St.,2002,104.991,102.523,63.8642,2.46831,2.4680000000000035,
Wright St.,2002,110.621,108.192,64.9572,2.42918,2.429000000000002,
Chattanooga,2002,103.28,100.974,68.9485,2.30608,2.3059999999999974,
Weber St.,2002,106.071,103.976,67.8494,2.09548,2.094999999999999,
Georgia St.,2002,107.77,105.707,69.3438,2.06293,2.0630000000000024,
North Carolina,2002,105.157,103.104,69.707,2.05351,2.0529999999999973,
Virginia Tech,2002,103.904,101.898,66.9733,2.00594,2.0060000000000002,
Oakland,2002,107.26,105.334,70.0795,1.92607,1.926000000000002,
Illinois St.,2002,102.498,100.629,65.7783,1.86917,1.8689999999999998,
Miami OH,2002,104.952,103.202,60.2778,1.74931,1.75,
Yale,2002,103.296,101.858,73.0403,1.43824,1.4380000000000024,
La Salle,2002,103.638,102.27,65.666,1.36806,1.3680000000000092,
Murray St.,2002,106.304,105.225,68.8517,1.07887,1.0790000000000077,14.0
Central Connecticut,2002,100.112,99.1391,63.7111,0.972884,0.9728999999999957,14.0
Princeton,2002,102.408,101.598,57.4964,0.810205,0.8100000000000023,
Cal Poly,2002,102.593,101.839,67.9877,0.753677,0.7540000000000049,
UCF,2002,103.889,103.14,69.4677,0.748672,0.7489999999999952,
San Francisco,2002,102.851,102.112,67.522,0.739271,0.7390000000000043,
The Citadel,2002,104.874,104.348,66.7582,0.526029,0.5259999999999962,
Wichita St.,2002,107.365,106.965,66.6215,0.400417,0.3999999999999915,
Eastern Washington,2002,100.007,99.694,68.6672,0.31253,0.3130000000000024,
Delaware,2002,102.41,102.158,66.2205,0.252887,0.25199999999999534,
Rider,2002,99.8064,99.5861,68.1981,0.220261,0.2202999999999946,
Toledo,2002,98.7004,98.6966,65.9994,0.00379349,0.0037999999999982492,
Troy St.,2002,103.792,103.824,68.8556,-0.0321845,-0.031999999999996476,
North Texas,2002,107.742,107.778,71.6761,-0.0361164,-0.036000000000001364,
UTSA,2002,102.694,102.75,71.9704,-0.0554349,-0.055999999999997385,
Southern Miss,2002,97.3988,97.6149,64.0496,-0.216105,-0.2161000000000115,
UMKC,2002,100.809,101.132,60.3897,-0.323319,-0.3230000000000075,
Old Dominion,2002,102.082,102.591,64.5926,-0.508974,-0.5090000000000003,
Texas Pan American,2002,100.64,101.223,71.3986,-0.582234,-0.5829999999999984,
Long Beach St.,2002,103.079,103.723,69.9581,-0.643714,-0.6440000000000055,
Holy Cross,2002,97.6868,98.3544,62.0567,-0.667653,-0.6675999999999931,16.0
New Orleans,2002,98.2879,99.1543,67.7011,-0.866409,-0.8664000000000129,
DePaul,2002,100.196,101.106,71.031,-0.910175,-0.9099999999999966,
IUPUI,2002,102.016,102.935,69.1125,-0.919856,-0.9189999999999969,
Marshall,2002,109.54,110.47,69.3698,-0.929871,-0.9299999999999926,
Cal St. Northridge,2002,98.8096,99.7552,69.5261,-0.945579,-0.9455999999999989,
Furman,2002,99.829,100.91,65.4952,-1.0808,-1.081000000000003,
Morehead St.,2002,104.903,106.217,67.7307,-1.3136,-1.313999999999993,
James Madison,2002,106.1,107.441,65.5657,-1.34185,-1.3410000000000082,
East Carolina,2002,102.105,103.566,64.6205,-1.46124,-1.4609999999999985,
Drexel,2002,104.056,105.542,70.1854,-1.48545,-1.4860000000000042,
Air Force,2002,103.496,104.986,53.9623,-1.4906,-1.490000000000009,
Samford,2002,102.208,103.862,56.5419,-1.65338,-1.6539999999999964,
Drake,2002,106.577,108.236,64.1316,-1.65975,-1.659000000000006,
Northern Iowa,2002,107.751,109.481,66.5467,-1.72998,-1.7299999999999898,
Siena,2002,100.099,101.835,66.0443,-1.73585,-1.73599999999999,16.0
Niagara,2002,106.217,107.96,69.2566,-1.74218,-1.742999999999995,
Louisiana Monroe,2002,99.6427,101.462,69.8547,-1.81923,-1.8192999999999984,
Boise St.,2002,97.9888,100.07,64.9102,-2.08135,-2.0811999999999955,
Boston University,2002,100.971,103.168,64.2616,-2.19695,-2.1970000000000027,16.0
Buffalo,2002,99.1166,101.317,67.3739,-2.20008,-2.2003999999999877,
UTEP,2002,101.15,103.367,67.3848,-2.21686,-2.2169999999999987,
Jacksonville,2002,98.255,100.495,66.4649,-2.24001,-2.240000000000009,
Vermont,2002,105.47,107.859,67.7378,-2.38935,-2.388999999999996,
Northern Illinois,2002,105.034,107.448,71.8659,-2.41425,-2.4139999999999873,
West Virginia,2002,102.885,105.646,71.7237,-2.76093,-2.7609999999999957,
Gardner Webb,2002,101.17,103.992,73.2835,-2.82227,-2.8220000000000027,
Radford,2002,97.6595,100.585,69.5446,-2.92595,-2.9254999999999995,
Cleveland St.,2002,97.2494,100.203,68.4026,-2.95329,-2.9536000000000087,
George Washington,2002,102.511,105.583,70.4234,-3.07225,-3.0720000000000027,
Florida Atlantic,2002,98.4514,101.539,69.8592,-3.08732,-3.087599999999995,15.0
Sam Houston St.,2002,99.8157,102.928,72.4872,-3.11255,-3.1122999999999905,
Middle Tennessee,2002,96.5204,99.6718,65.7946,-3.15147,-3.1514000000000095,
Penn St.,2002,98.8516,102.26,67.5138,-3.40807,-3.4084000000000003,
Rice,2002,97.7057,101.162,67.4724,-3.45632,-3.456300000000013,
Austin Peay,2002,98.7338,102.199,67.0922,-3.46529,-3.465199999999996,
Wagner,2002,102.622,106.191,73.1798,-3.56842,-3.5690000000000026,
Brown,2002,105.596,109.354,72.4768,-3.75825,-3.7579999999999956,
Central Michigan,2002,101.053,105.017,67.6574,-3.96405,-3.9639999999999986,
Santa Clara,2002,100.998,104.983,66.0224,-3.98528,-3.9849999999999994,
Montana,2002,102.418,106.604,68.3682,-4.18602,-4.185999999999993,15.0
American,2002,100.599,104.809,62.6464,-4.21054,-4.209999999999994,
Centenary,2002,101.038,105.357,65.3224,-4.31895,-4.319000000000003,
Fairfield,2002,98.7678,103.195,71.6797,-4.42701,-4.427199999999999,
Washington St.,2002,104.183,108.633,69.5722,-4.45072,-4.449999999999989,
Green Bay,2002,104.865,109.379,62.0467,-4.51443,-4.51400000000001,
Southern Utah,2002,100.135,104.77,63.2513,-4.63521,-4.634999999999991,
Bradley,2002,94.8434,99.584,63.0243,-4.74062,-4.740600000000001,
Fordham,2002,98.9744,103.723,74.3723,-4.74827,-4.748599999999996,
Winthrop,2002,97.1532,102.197,65.6142,-5.04399,-5.0438000000000045,16.0
Northern Arizona,2002,96.2016,101.252,67.0373,-5.05074,-5.050399999999996,
Texas A&M,2002,96.9866,102.038,67.766,-5.05127,-5.051400000000001,
Belmont,2002,108.354,113.538,64.9185,-5.18423,-5.1839999999999975,
Iona,2002,98.1347,103.331,70.5457,-5.19625,-5.196300000000008,
St. Mary's,2002,91.2355,96.4747,64.9242,-5.23924,-5.239199999999997,
Hofstra,2002,94.4354,100.008,70.4631,-5.5726,-5.572599999999994,
Howard,2002,101.45,107.165,69.8081,-5.71547,-5.715000000000003,
Duquesne,2002,98.9721,104.725,66.2452,-5.75321,-5.752899999999997,
William & Mary,2002,96.1788,101.944,65.1629,-5.76537,-5.765200000000007,
